periode,site,"xcoord,N,24,15","ycoord,N,24,15",structure_num,proprétaire,structure_type,animal,animal_emp,animal_part,chien,chien_emp,chien_part,bovin,bovin_emp,bovin_part,ovin,ovin_emp,ovin_part,cheval,cheval_emp,cheval_part,porc,porc_emp,porc_part,volaille,volaille_emp,volaille_part,cervide,cervide_emp,cervide_part,poisson,poisson_emp,poisson_part,singe,singe_emp,singe_part,renard,renard_emp,renard_part,elephant,elephant_emp,elephant_part,oiseaux,oiseaux_part,tortue,glire,total
"2,00",Yinxu_ouest,"12725870,27","4317472,763",二127,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Yinxu_ouest,"12725870,27","4317472,763",二128,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",二129,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三171,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
,Yinxu_ouest,"12725870,27","4317472,763",三292,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Yinxu_ouest,"12725870,27","4317472,763",三294,,tombe,,,,"2,00",fosse_ceinture;remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
"3,00",Yinxu_ouest,"12725870,27","4317472,763",三295,,tombe,,,,"2,00",fosse_ceinture;remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
"3,00",Yinxu_ouest,"12725870,27","4317472,763",三296,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Yinxu_ouest,"12725870,27","4317472,763",三298,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三302,,tombe,,,,"2,00",fosse_ceinture;remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三300,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
,Yinxu_ouest,"12725870,27","4317472,763",三305,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"2,00",Yinxu_ouest,"12725870,27","4317472,763",三306,,tombe,,,,"2,00",fosse_ceinture;remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
,Yinxu_ouest,"12725870,27","4317472,763",三307,,tombe,,,,"2,00",fosse_ceinture;remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三308,,tombe,,,,"2,00",fosse_ceinture;remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
,Yinxu_ouest,"12725870,27","4317472,763",三310,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三321,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Yinxu_ouest,"12725870,27","4317472,763",三322,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
,Yinxu_ouest,"12725870,27","4317472,763",三326,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"2,00",Yinxu_ouest,"12725870,27","4317472,763",三327,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Yinxu_ouest,"12725870,27","4317472,763",三333,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
,Yinxu_ouest,"12725870,27","4317472,763",三334,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"2,00",Yinxu_ouest,"12725870,27","4317472,763",三336,,tombe,,,,"2,00",fosse_ceinture;remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三341,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三346,,tombe,,,,"1,00",plateforme_2,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三347,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三348,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三349,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Yinxu_ouest,"12725870,27","4317472,763",三355,,tombe,,,,"2,00",fosse_ceinture;remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
"3,00",Yinxu_ouest,"12725870,27","4317472,763",三356,,tombe,,,,"1,00",plateforme_2,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"2,00",Yinxu_ouest,"12725870,27","4317472,763",三361,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Yinxu_ouest,"12725870,27","4317472,763",三364,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三368,,tombe,"1,00",,membre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"2,00",Yinxu_ouest,"12725870,27","4317472,763",三369,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三370,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Yinxu_ouest,"12725870,27","4317472,763",三372,,tombe,,,,"2,00",fosse_ceinture;remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三374,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Yinxu_ouest,"12725870,27","4317472,763",三376,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"2,00",Yinxu_ouest,"12725870,27","4317472,763",三377,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三380,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三386,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
,Yinxu_ouest,"12725870,27","4317472,763",三389,,tombe,,,,"2,00",fosse_ceinture;remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
"2,00",Yinxu_ouest,"12725870,27","4317472,763",三391,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三395,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
,Yinxu_ouest,"12725870,27","4317472,763",三396,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三397,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三398,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Yinxu_ouest,"12725870,27","4317472,763",三601,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Yinxu_ouest,"12725870,27","4317472,763",三605,,tombe,,,,"2,00",fosse_ceinture;remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三606,,tombe,,,,"2,00",fosse_ceinture;remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
,Yinxu_ouest,"12725870,27","4317472,763",三608,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三611,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Yinxu_ouest,"12725870,27","4317472,763",三612,,tombe,,,,"2,00",fosse_ceinture;remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
"2,00",Yinxu_ouest,"12725870,27","4317472,763",三613,,tombe,,,,"3,00",fosse_ceinture;remblai;plateforme_2,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,00"
,Yinxu_ouest,"12725870,27","4317472,763",三614,,tombe,,,,"2,00",fosse_ceinture;remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三617,,tombe,,,,"2,00",fosse_ceinture;remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
"2,00",Yinxu_ouest,"12725870,27","4317472,763",三619,,tombe,,,,"1,00",plateforme_2,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三620,,tombe,,,,"2,00",fosse_ceinture;remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
,Yinxu_ouest,"12725870,27","4317472,763",三625,,tombe,,,,"2,00",fosse_ceinture;remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
"3,00",Yinxu_ouest,"12725870,27","4317472,763",三626,,tombe,,,,"2,00",fosse_ceinture;remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
"2,00",Yinxu_ouest,"12725870,27","4317472,763",三627,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Yinxu_ouest,"12725870,27","4317472,763",三635,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Yinxu_ouest,"12725870,27","4317472,763",三637,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"2,00",Yinxu_ouest,"12725870,27","4317472,763",三638,,tombe,,,,"1,00",plateforme_2,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Yinxu_ouest,"12725870,27","4317472,763",三643,,tombe,,,,"2,00",fosse_ceinture;remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
,Yinxu_ouest,"12725870,27","4317472,763",三644,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三645,,tombe,,,,"2,00",fosse_ceinture;remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
,Yinxu_ouest,"12725870,27","4317472,763",三647,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Yinxu_ouest,"12725870,27","4317472,763",三655,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"2,00",Yinxu_ouest,"12725870,27","4317472,763",三656,,tombe,,,,"2,00",fosse_ceinture;plateforme_2,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
"3,00",Yinxu_ouest,"12725870,27","4317472,763",三659,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
,Yinxu_ouest,"12725870,27","4317472,763",三661,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三666,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三667,,tombe,,,,"2,00",fosse_ceinture;remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三672,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三674,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
,Yinxu_ouest,"12725870,27","4317472,763",三678,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"2,00",Yinxu_ouest,"12725870,27","4317472,763",三682,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Yinxu_ouest,"12725870,27","4317472,763",三684,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三687,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Yinxu_ouest,"12725870,27","4317472,763",三689,,tombe,,,,"2,00",fosse_ceinture;remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三691,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三696,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三698,,tombe,,,,,,,,,,,,,"1,00",fosse,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
,Yinxu_ouest,"12725870,27","4317472,763",三703,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三709,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三711,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三712,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三713,,tombe,,,,"1,00",remblai,entier,"1,00",,membre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三714,,tombe,,,,"2,00",fosse_ceinture;remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三717,,tombe,,,,"2,00",fosse_ceinture;remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三718,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三719,,tombe,,,,"2,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
"2,00",Yinxu_ouest,"12725870,27","4317472,763",三720,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Yinxu_ouest,"12725870,27","4317472,763",三722,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三723,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Yinxu_ouest,"12725870,27","4317472,763",三724,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Yinxu_ouest,"12725870,27","4317472,763",三727,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三731,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三732,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三733,,tombe,,,,"2,00",fosse_ceinture;remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三735,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三736,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三737,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三739,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Yinxu_ouest,"12725870,27","4317472,763",三742,,tombe,,,,"2,00",fosse_ceinture;remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三743,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
,Yinxu_ouest,"12725870,27","4317472,763",三744,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Yinxu_ouest,"12725870,27","4317472,763",三757,,tombe,,,,"2,00",fosse_ceinture;remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
"3,00",Yinxu_ouest,"12725870,27","4317472,763",三764,,tombe,,,,"2,00",fosse_ceinture;remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
,Yinxu_ouest,"12725870,27","4317472,763",三769,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Yinxu_ouest,"12725870,27","4317472,763",三770,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Yinxu_ouest,"12725870,27","4317472,763",三773,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"2,00",Yinxu_ouest,"12725870,27","4317472,763",三775,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Yinxu_ouest,"12725870,27","4317472,763",三777,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"2,00",Yinxu_ouest,"12725870,27","4317472,763",三778,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Yinxu_ouest,"12725870,27","4317472,763",三780,,tombe,,,,"2,00",fosse_ceinture;remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三781,,tombe,,,,"2,00",fosse_ceinture;remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三783,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三785,,tombe,,,,"2,00",fosse_ceinture;remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三786,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Yinxu_ouest,"12725870,27","4317472,763",三789,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Yinxu_ouest,"12725870,27","4317472,763",三790,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"2,00",Yinxu_ouest,"12725870,27","4317472,763",三792,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三793,,tombe,,,,"2,00",fosse_ceinture;remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三794,,tombe,,,,"2,00",fosse_ceinture;remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三797,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
,Yinxu_ouest,"12725870,27","4317472,763",三798,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三799,,tombe,,,,"2,00",fosse_ceinture;remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三800,,tombe,,,,"2,00",fosse_ceinture;remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
"3,00",Yinxu_ouest,"12725870,27","4317472,763",三803,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Yinxu_ouest,"12725870,27","4317472,763",三808,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Yinxu_ouest,"12725870,27","4317472,763",三809,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三810,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三811,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Yinxu_ouest,"12725870,27","4317472,763",三814,,tombe,,,,"2,00",fosse_ceinture;remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
"3,00",Yinxu_ouest,"12725870,27","4317472,763",三819,,tombe,,,,"2,00",fosse_ceinture;remblai,entier,"1,00",,membre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三822,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三823,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Yinxu_ouest,"12725870,27","4317472,763",三824,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Yinxu_ouest,"12725870,27","4317472,763",三825,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
,Yinxu_ouest,"12725870,27","4317472,763",三827,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Yinxu_ouest,"12725870,27","4317472,763",三829,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
,Yinxu_ouest,"12725870,27","4317472,763",三838,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
,Yinxu_ouest,"12725870,27","4317472,763",三844,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
